incident_id,external_id,organization_id,title,severity,status,description,created_at,resolved_at
INC00189,INC-SOC-100189,ORG00139,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-19 02:46:00,2026-08-19 05:46:00
INC00190,INC-SOC-100190,ORG00126,Credential Attack,Critical,Resolved,Potential compromise identified.,2026-08-14 18:38:00,2026-08-17 10:38:00
INC00191,INC-SOC-100191,ORG00283,Credential Attack,Low,Resolved,Potential compromise identified.,2026-08-09 02:17:00,2026-08-10 02:17:00
INC00192,INC-SOC-100192,ORG00276,Phishing Campaign,Medium,Closed,Security control deviation detected.,2026-08-17 13:15:00,2026-08-18 05:15:00
INC00193,INC-SOC-100193,ORG00297,Privilege Escalation,High,Investigating,Malicious activity detected across telemetry.,2026-08-15 05:16:00,
INC00194,INC-SOC-100194,ORG00482,Suspicious Network Activity,Medium,Investigating,Potential compromise identified.,2026-08-01 19:53:00,
INC00195,INC-SOC-100195,ORG00929,Privilege Escalation,Medium,Resolved,Security control deviation detected.,2026-08-12 10:53:00,2026-08-13 16:53:00
INC00196,INC-SOC-100196,ORG00096,Data Exfiltration,Low,Resolved,Multiple suspicious events correlated.,2026-08-03 16:33:00,2026-08-06 13:33:00
INC00197,INC-SOC-100197,ORG00994,Privilege Escalation,High,Closed,Multiple suspicious events correlated.,2026-09-08 01:57:00,2026-09-09 00:57:00
INC00198,INC-SOC-100198,ORG00726,Suspicious Network Activity,High,Resolved,Malicious activity detected across telemetry.,2026-09-07 04:00:00,2026-09-08 05:00:00
INC00199,INC-SOC-100199,ORG00148,Privilege Escalation,High,Resolved,Multiple suspicious events correlated.,2026-09-02 07:24:00,2026-09-02 10:24:00
INC00200,INC-SOC-100200,ORG00523,Malware Infection,Medium,Closed,Potential compromise identified.,2026-08-29 21:43:00,2026-08-30 19:43:00
INC00201,INC-SOC-100201,ORG00208,Malware Infection,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-22 11:44:00,2026-08-24 16:44:00
INC00202,INC-SOC-100202,ORG00253,Privilege Escalation,Low,Closed,Malicious activity detected across telemetry.,2026-09-07 03:07:00,2026-09-09 08:07:00
INC00203,INC-SOC-100203,ORG00859,Malware Infection,Low,Resolved,Multiple suspicious events correlated.,2026-08-24 20:27:00,2026-08-25 13:27:00
INC00204,INC-SOC-100204,ORG00344,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-12 21:27:00,2026-08-14 21:27:00
INC00205,INC-SOC-100205,ORG00479,Malware Infection,Low,Closed,Malicious activity detected across telemetry.,2026-09-04 23:44:00,2026-09-07 11:44:00
INC00206,INC-SOC-100206,ORG00026,Malware Infection,Medium,Resolved,Multiple suspicious events correlated.,2026-08-14 20:57:00,2026-08-16 12:57:00
INC00207,INC-SOC-100207,ORG00797,Privilege Escalation,High,Closed,Multiple suspicious events correlated.,2026-08-23 13:21:00,2026-08-26 08:21:00
INC00208,INC-SOC-100208,ORG00832,Suspicious Network Activity,Low,Closed,Potential compromise identified.,2026-08-26 21:08:00,2026-08-29 10:08:00
INC00209,INC-SOC-100209,ORG00404,Data Exfiltration,Low,Resolved,Potential compromise identified.,2026-08-24 12:39:00,2026-08-25 21:39:00
INC00210,INC-SOC-100210,ORG00467,Suspicious Network Activity,Low,Open,Potential compromise identified.,2026-09-08 15:07:00,
INC00211,INC-SOC-100211,ORG00899,Phishing Campaign,Critical,Resolved,Security control deviation detected.,2026-08-23 02:38:00,2026-08-24 05:38:00
INC00212,INC-SOC-100212,ORG00222,Privilege Escalation,Medium,Resolved,Potential compromise identified.,2026-09-07 23:10:00,2026-09-08 15:10:00
INC00213,INC-SOC-100213,ORG00027,Phishing Campaign,High,Closed,Security control deviation detected.,2026-09-01 03:37:00,2026-09-01 19:37:00
INC00214,INC-SOC-100214,ORG00145,Privilege Escalation,Medium,Resolved,Multiple suspicious events correlated.,2026-08-16 07:18:00,2026-08-18 14:18:00
INC00215,INC-SOC-100215,ORG00727,Credential Attack,Critical,Investigating,Malicious activity detected across telemetry.,2026-08-31 15:56:00,
INC00216,INC-SOC-100216,ORG00863,Phishing Campaign,Low,Resolved,Multiple suspicious events correlated.,2026-08-29 19:34:00,2026-08-31 04:34:00
INC00217,INC-SOC-100217,ORG00783,Privilege Escalation,High,Resolved,Malicious activity detected across telemetry.,2026-08-14 04:51:00,2026-08-15 13:51:00
INC00218,INC-SOC-100218,ORG00110,Credential Attack,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-17 08:13:00,2026-08-20 02:13:00
INC00219,INC-SOC-100219,ORG00880,Suspicious Network Activity,Medium,Closed,Malicious activity detected across telemetry.,2026-08-25 18:34:00,2026-08-26 06:34:00
INC00220,INC-SOC-100220,ORG00131,Credential Attack,Low,Resolved,Security control deviation detected.,2026-08-28 06:01:00,2026-08-28 13:01:00
INC00221,INC-SOC-100221,ORG00612,Privilege Escalation,Critical,Resolved,Security control deviation detected.,2026-08-21 08:57:00,2026-08-21 23:57:00
INC00222,INC-SOC-100222,ORG00788,Privilege Escalation,High,Resolved,Potential compromise identified.,2026-09-05 01:44:00,2026-09-07 09:44:00
INC00223,INC-SOC-100223,ORG00996,Credential Attack,Low,Resolved,Malicious activity detected across telemetry.,2026-08-04 04:14:00,2026-08-05 23:14:00
INC00224,INC-SOC-100224,ORG00322,Data Exfiltration,Medium,Resolved,Multiple suspicious events correlated.,2026-08-05 17:39:00,2026-08-06 13:39:00
INC00225,INC-SOC-100225,ORG00431,Credential Attack,Medium,Resolved,Security control deviation detected.,2026-08-07 06:28:00,2026-08-09 05:28:00
INC00226,INC-SOC-100226,ORG00743,Privilege Escalation,High,Closed,Malicious activity detected across telemetry.,2026-08-11 02:43:00,2026-08-12 16:43:00
INC00227,INC-SOC-100227,ORG00278,Malware Infection,High,Resolved,Security control deviation detected.,2026-08-13 18:50:00,2026-08-15 12:50:00
INC00228,INC-SOC-100228,ORG00978,Malware Infection,High,Open,Multiple suspicious events correlated.,2026-08-31 22:58:00,
INC00229,INC-SOC-100229,ORG00044,Phishing Campaign,High,Investigating,Multiple suspicious events correlated.,2026-08-31 14:17:00,
INC00230,INC-SOC-100230,ORG00654,Phishing Campaign,Medium,Open,Security control deviation detected.,2026-09-09 04:04:00,
INC00231,INC-SOC-100231,ORG00566,Phishing Campaign,Medium,Resolved,Multiple suspicious events correlated.,2026-08-04 04:00:00,2026-08-05 15:00:00
INC00232,INC-SOC-100232,ORG00953,Malware Infection,High,Resolved,Security control deviation detected.,2026-08-14 08:05:00,2026-08-16 08:05:00
INC00233,INC-SOC-100233,ORG00993,Suspicious Network Activity,Critical,Closed,Malicious activity detected across telemetry.,2026-08-05 20:51:00,2026-08-08 15:51:00
INC00234,INC-SOC-100234,ORG00820,Suspicious Network Activity,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-20 19:07:00,2026-08-21 12:07:00
INC00235,INC-SOC-100235,ORG00139,Privilege Escalation,Medium,Closed,Malicious activity detected across telemetry.,2026-09-05 09:45:00,2026-09-06 10:45:00
INC00236,INC-SOC-100236,ORG00142,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-16 19:15:00,2026-08-18 14:15:00
INC00237,INC-SOC-100237,ORG00200,Privilege Escalation,High,Resolved,Security control deviation detected.,2026-08-11 15:50:00,2026-08-13 04:50:00
INC00238,INC-SOC-100238,ORG00612,Phishing Campaign,Critical,Resolved,Potential compromise identified.,2026-08-22 04:00:00,2026-08-23 14:00:00
INC00239,INC-SOC-100239,ORG00383,Credential Attack,Medium,Investigating,Multiple suspicious events correlated.,2026-08-10 14:06:00,
INC00240,INC-SOC-100240,ORG00955,Data Exfiltration,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-22 04:26:00,2026-08-24 00:26:00
INC00241,INC-SOC-100241,ORG00181,Credential Attack,High,Investigating,Malicious activity detected across telemetry.,2026-09-06 11:41:00,
INC00242,INC-SOC-100242,ORG00025,Data Exfiltration,Critical,Resolved,Malicious activity detected across telemetry.,2026-09-06 17:04:00,2026-09-08 14:04:00
INC00243,INC-SOC-100243,ORG00755,Data Exfiltration,Critical,Closed,Malicious activity detected across telemetry.,2026-08-19 21:31:00,2026-08-21 09:31:00
INC00244,INC-SOC-100244,ORG00041,Malware Infection,Low,Resolved,Multiple suspicious events correlated.,2026-08-18 09:27:00,2026-08-19 13:27:00
INC00245,INC-SOC-100245,ORG00233,Data Exfiltration,High,Resolved,Security control deviation detected.,2026-08-12 04:43:00,2026-08-14 04:43:00
INC00246,INC-SOC-100246,ORG00800,Phishing Campaign,Medium,Closed,Potential compromise identified.,2026-08-02 10:41:00,2026-08-02 20:41:00
INC00247,INC-SOC-100247,ORG00039,Privilege Escalation,Low,Closed,Security control deviation detected.,2026-08-07 03:55:00,2026-08-07 20:55:00
INC00248,INC-SOC-100248,ORG00687,Phishing Campaign,High,Closed,Malicious activity detected across telemetry.,2026-08-12 15:52:00,2026-08-14 13:52:00
INC00249,INC-SOC-100249,ORG00888,Malware Infection,Medium,Resolved,Multiple suspicious events correlated.,2026-08-08 17:33:00,2026-08-09 22:33:00
INC00250,INC-SOC-100250,ORG00632,Phishing Campaign,Low,Closed,Malicious activity detected across telemetry.,2026-08-09 10:50:00,2026-08-11 09:50:00
INC00251,INC-SOC-100251,ORG00513,Suspicious Network Activity,Medium,Resolved,Security control deviation detected.,2026-08-22 17:17:00,2026-08-24 19:17:00
INC00252,INC-SOC-100252,ORG00769,Phishing Campaign,Low,Resolved,Multiple suspicious events correlated.,2026-08-25 13:37:00,2026-08-28 02:37:00
INC00253,INC-SOC-100253,ORG00029,Privilege Escalation,Medium,Resolved,Malicious activity detected across telemetry.,2026-08-04 08:41:00,2026-08-06 18:41:00
INC00254,INC-SOC-100254,ORG00594,Data Exfiltration,High,Resolved,Multiple suspicious events correlated.,2026-08-18 13:35:00,2026-08-18 19:35:00
INC00255,INC-SOC-100255,ORG00061,Suspicious Network Activity,Low,Investigating,Potential compromise identified.,2026-08-29 20:26:00,
INC00256,INC-SOC-100256,ORG00674,Malware Infection,Medium,Investigating,Security control deviation detected.,2026-08-24 13:53:00,
INC00257,INC-SOC-100257,ORG00411,Phishing Campaign,Critical,Closed,Multiple suspicious events correlated.,2026-09-07 07:10:00,2026-09-08 18:10:00
INC00258,INC-SOC-100258,ORG00852,Credential Attack,Critical,Closed,Security control deviation detected.,2026-08-21 16:48:00,2026-08-22 10:48:00
INC00259,INC-SOC-100259,ORG00195,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-08-31 23:40:00,2026-09-03 03:40:00
INC00260,INC-SOC-100260,ORG00120,Credential Attack,Critical,Resolved,Multiple suspicious events correlated.,2026-08-07 07:42:00,2026-08-09 17:42:00
INC00261,INC-SOC-100261,ORG00103,Data Exfiltration,Medium,Closed,Multiple suspicious events correlated.,2026-08-14 19:08:00,2026-08-15 11:08:00
INC00262,INC-SOC-100262,ORG00223,Credential Attack,Medium,Closed,Malicious activity detected across telemetry.,2026-09-03 10:11:00,2026-09-04 11:11:00
INC00263,INC-SOC-100263,ORG00791,Privilege Escalation,Critical,Closed,Security control deviation detected.,2026-08-19 11:55:00,2026-08-19 13:55:00
INC00264,INC-SOC-100264,ORG00260,Phishing Campaign,Medium,Closed,Multiple suspicious events correlated.,2026-08-23 00:07:00,2026-08-25 01:07:00
INC00265,INC-SOC-100265,ORG00025,Suspicious Network Activity,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-05 05:09:00,2026-08-06 17:09:00
INC00266,INC-SOC-100266,ORG00227,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-09-04 08:21:00,2026-09-05 22:21:00
INC00267,INC-SOC-100267,ORG00454,Phishing Campaign,Low,Resolved,Multiple suspicious events correlated.,2026-09-08 11:00:00,2026-09-11 04:00:00
INC00268,INC-SOC-100268,ORG00893,Suspicious Network Activity,Critical,Resolved,Multiple suspicious events correlated.,2026-08-19 13:17:00,2026-08-22 01:17:00
INC00269,INC-SOC-100269,ORG00556,Credential Attack,High,Resolved,Multiple suspicious events correlated.,2026-09-08 17:44:00,2026-09-10 21:44:00
INC00270,INC-SOC-100270,ORG00755,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-23 09:18:00,2026-08-24 22:18:00
INC00271,INC-SOC-100271,ORG00685,Privilege Escalation,Low,Resolved,Multiple suspicious events correlated.,2026-08-02 07:34:00,2026-08-03 03:34:00
INC00272,INC-SOC-100272,ORG00783,Privilege Escalation,Low,Open,Security control deviation detected.,2026-08-17 21:09:00,
INC00273,INC-SOC-100273,ORG00185,Suspicious Network Activity,High,Resolved,Malicious activity detected across telemetry.,2026-08-27 11:12:00,2026-08-28 20:12:00
INC00274,INC-SOC-100274,ORG00245,Credential Attack,High,Closed,Potential compromise identified.,2026-08-30 16:10:00,2026-09-01 22:10:00
INC00275,INC-SOC-100275,ORG00409,Suspicious Network Activity,High,Closed,Security control deviation detected.,2026-08-13 07:03:00,2026-08-13 15:03:00
INC00276,INC-SOC-100276,ORG00648,Credential Attack,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-16 21:21:00,2026-08-18 12:21:00
INC00277,INC-SOC-100277,ORG00856,Malware Infection,Low,Closed,Malicious activity detected across telemetry.,2026-08-09 12:37:00,2026-08-12 09:37:00
INC00278,INC-SOC-100278,ORG00154,Phishing Campaign,Low,Investigating,Security control deviation detected.,2026-09-02 15:25:00,
INC00279,INC-SOC-100279,ORG00250,Privilege Escalation,High,Closed,Malicious activity detected across telemetry.,2026-09-03 06:50:00,2026-09-03 23:50:00
INC00280,INC-SOC-100280,ORG00563,Credential Attack,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-14 18:06:00,2026-08-16 13:06:00
INC00281,INC-SOC-100281,ORG00804,Suspicious Network Activity,High,Resolved,Malicious activity detected across telemetry.,2026-08-18 19:26:00,2026-08-21 10:26:00
INC00282,INC-SOC-100282,ORG00782,Data Exfiltration,Low,Closed,Malicious activity detected across telemetry.,2026-08-17 18:37:00,2026-08-18 05:37:00
INC00283,INC-SOC-100283,ORG00909,Credential Attack,Low,Resolved,Multiple suspicious events correlated.,2026-08-04 12:43:00,2026-08-05 17:43:00
INC00284,INC-SOC-100284,ORG00393,Credential Attack,Low,Closed,Multiple suspicious events correlated.,2026-08-15 11:51:00,2026-08-15 23:51:00
INC00285,INC-SOC-100285,ORG00534,Data Exfiltration,High,Investigating,Multiple suspicious events correlated.,2026-09-05 20:36:00,
INC00286,INC-SOC-100286,ORG00908,Malware Infection,Critical,Resolved,Multiple suspicious events correlated.,2026-08-26 18:31:00,2026-08-27 17:31:00
INC00287,INC-SOC-100287,ORG00147,Malware Infection,Critical,Closed,Multiple suspicious events correlated.,2026-09-05 16:03:00,2026-09-07 11:03:00
INC00288,INC-SOC-100288,ORG00299,Malware Infection,Critical,Resolved,Security control deviation detected.,2026-08-31 01:01:00,2026-09-01 16:01:00
INC00289,INC-SOC-100289,ORG00079,Malware Infection,Critical,Closed,Malicious activity detected across telemetry.,2026-08-02 04:17:00,2026-08-02 17:17:00
INC00290,INC-SOC-100290,ORG00587,Credential Attack,High,Resolved,Malicious activity detected across telemetry.,2026-08-01 13:29:00,2026-08-02 16:29:00
INC00291,INC-SOC-100291,ORG00839,Credential Attack,Medium,Closed,Malicious activity detected across telemetry.,2026-08-05 01:36:00,2026-08-05 17:36:00
INC00292,INC-SOC-100292,ORG00005,Phishing Campaign,Low,Resolved,Malicious activity detected across telemetry.,2026-08-27 16:30:00,2026-08-30 03:30:00
INC00293,INC-SOC-100293,ORG00185,Phishing Campaign,High,Closed,Malicious activity detected across telemetry.,2026-08-20 17:20:00,2026-08-23 14:20:00
INC00294,INC-SOC-100294,ORG00392,Phishing Campaign,Low,Resolved,Potential compromise identified.,2026-08-03 20:40:00,2026-08-04 05:40:00
INC00295,INC-SOC-100295,ORG00493,Phishing Campaign,High,Resolved,Security control deviation detected.,2026-08-03 21:56:00,2026-08-03 23:56:00
INC00296,INC-SOC-100296,ORG00360,Phishing Campaign,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-15 04:54:00,2026-08-17 14:54:00
INC00297,INC-SOC-100297,ORG00730,Data Exfiltration,Critical,Closed,Multiple suspicious events correlated.,2026-09-01 10:01:00,2026-09-02 08:01:00
INC00298,INC-SOC-100298,ORG00275,Suspicious Network Activity,Medium,Resolved,Potential compromise identified.,2026-08-16 09:13:00,2026-08-16 19:13:00
INC00299,INC-SOC-100299,ORG00175,Credential Attack,Critical,Resolved,Multiple suspicious events correlated.,2026-08-15 17:09:00,2026-08-18 16:09:00
INC00300,INC-SOC-100300,ORG00698,Suspicious Network Activity,Low,Resolved,Multiple suspicious events correlated.,2026-09-02 21:50:00,2026-09-03 17:50:00
INC00301,INC-SOC-100301,ORG00621,Malware Infection,High,Closed,Multiple suspicious events correlated.,2026-09-02 11:32:00,2026-09-03 12:32:00
INC00302,INC-SOC-100302,ORG00430,Phishing Campaign,Medium,Closed,Potential compromise identified.,2026-08-02 13:57:00,2026-08-04 13:57:00
INC00303,INC-SOC-100303,ORG00745,Credential Attack,Low,Closed,Security control deviation detected.,2026-08-03 05:08:00,2026-08-04 14:08:00
INC00304,INC-SOC-100304,ORG00140,Suspicious Network Activity,Critical,Resolved,Malicious activity detected across telemetry.,2026-08-11 08:49:00,2026-08-12 06:49:00
INC00305,INC-SOC-100305,ORG00574,Suspicious Network Activity,Medium,Resolved,Multiple suspicious events correlated.,2026-09-09 03:13:00,2026-09-10 13:13:00
INC00306,INC-SOC-100306,ORG00270,Credential Attack,Low,Resolved,Security control deviation detected.,2026-08-10 05:25:00,2026-08-12 22:25:00
INC00307,INC-SOC-100307,ORG00723,Suspicious Network Activity,Low,Investigating,Malicious activity detected across telemetry.,2026-09-01 03:36:00,
INC00308,INC-SOC-100308,ORG00090,Suspicious Network Activity,Low,Resolved,Security control deviation detected.,2026-09-09 04:48:00,2026-09-11 23:48:00
INC00309,INC-SOC-100309,ORG00801,Credential Attack,Medium,Open,Security control deviation detected.,2026-08-24 11:09:00,
INC00310,INC-SOC-100310,ORG00629,Phishing Campaign,High,Investigating,Potential compromise identified.,2026-08-01 13:01:00,
INC00311,INC-SOC-100311,ORG00535,Privilege Escalation,Low,Closed,Security control deviation detected.,2026-08-30 11:46:00,2026-08-31 07:46:00
